Wall time,Step,Value
1501136628.140861,606,0.791736364364624
1501136628.375325,607,0.7914215326309204
1501136628.606799,608,0.7906293869018555
1501136628.836014,609,0.7901496291160583
1501136629.073646,610,0.7902195453643799
1501136629.312576,611,0.7902831435203552
1501136629.537691,612,0.7890092134475708
1501136629.783445,613,0.7898834943771362
1501136630.020426,614,0.7888695597648621
1501136630.254514,615,0.7883254885673523
1501136630.486023,616,0.7881773710250854
1501136630.721154,617,0.7878575921058655
1501136630.935273,618,0.7878065705299377
1501136631.174002,619,0.7885343432426453
1501136631.403389,620,0.787380576133728
1501136631.621942,621,0.7867428660392761
1501136631.848685,622,0.7858088612556458
1501136632.084527,623,0.7861809134483337
1501136632.315168,624,0.7855162620544434
1501136632.546734,625,0.785224437713623
1501136632.788715,626,0.7851177453994751
1501136633.013639,627,0.7846359610557556
1501136633.26461,628,0.7842453718185425
1501136633.492602,629,0.7842680811882019
1501136633.712098,630,0.7837136387825012
1501136633.942603,631,0.7829074859619141
1501136634.167942,632,0.7835307717323303
1501136634.386598,633,0.7822657227516174
1501136634.633075,634,0.7826193571090698
1501136634.85307,635,0.7813969850540161
1501136635.083189,636,0.7820624709129333
1501136635.306932,637,0.7813427448272705
1501136635.521707,638,0.7807114720344543
1501136635.765736,639,0.7798798680305481
1501136635.986874,640,0.7810339331626892
1501136636.230884,641,0.7794350385665894
1501136636.456412,642,0.7802513837814331
1501136636.687667,643,0.7789757251739502
1501136636.910054,644,0.7784164547920227
1501136637.145973,645,0.7780995965003967
1501136637.376147,646,0.7777179479598999
1501136637.601309,647,0.7773860096931458
1501136637.83619,648,0.7771126627922058
1501136638.054971,649,0.7772092819213867
1501136638.290866,650,0.7768948078155518
1501136638.519925,651,0.7760196328163147
1501136638.74657,652,0.7756516337394714
1501136638.957386,653,0.7752493023872375
1501136639.189005,654,0.7766894102096558
1501136639.418603,655,0.7738112807273865
1501136639.63086,656,0.7740248441696167
1501136639.872595,657,0.7738935947418213
1501136640.108445,658,0.7741122245788574
1501136640.332569,659,0.7730122804641724
1501136640.570385,660,0.7724289894104004
1501136640.803484,661,0.7720918655395508
1501136641.032458,662,0.7720610499382019
1501136641.259033,663,0.7712001800537109
1501136641.477726,664,0.7705119252204895
1501136641.719349,665,0.7706642150878906
1501136641.94371,666,0.7699450850486755
1501136642.168687,667,0.7697151899337769
1501136642.398792,668,0.7691324353218079
1501136642.621509,669,0.7687727212905884
1501136642.851297,670,0.7685848474502563
1501136643.06705,671,0.7683817744255066
1501136643.297918,672,0.7674306035041809
1501136643.53966,673,0.7675127983093262
1501136643.775738,674,0.7686978578567505
1501136644.003726,675,0.7664300799369812
1501136644.252385,676,0.7663055658340454
1501136644.487895,677,0.7666934728622437
1501136644.722851,678,0.7659321427345276
1501136644.949462,679,0.7662356495857239
1501136645.182364,680,0.7643821239471436
1501136645.41741,681,0.7658113241195679
1501136645.654514,682,0.7636587023735046
1501136645.88141,683,0.7626179456710815
1501136646.119161,684,0.7633378505706787
1501136646.343218,685,0.7622546553611755
1501136646.566205,686,0.7614032030105591
1501136646.793038,687,0.7615883350372314
1501136647.019894,688,0.7616109251976013
1501136647.24888,689,0.7620868682861328
1501136647.474903,690,0.7608819603919983
1501136647.698928,691,0.7607477307319641
1501136647.918751,692,0.7599297165870667
1501136648.148667,693,0.7596583366394043
1501136648.381344,694,0.7594959735870361
1501136648.615926,695,0.7578464150428772
1501136648.841621,696,0.7574113011360168
1501136649.087165,697,0.7575855851173401
1501136649.327036,698,0.7583227753639221
1501136649.548227,699,0.7565897107124329
1501136649.787173,700,0.7572144865989685
1501136650.01657,701,0.7569751739501953
1501136650.264266,702,0.7567028999328613
1501136650.496164,703,0.7547934055328369
1501136650.740236,704,0.7556427717208862
1501136650.965999,705,0.7553372383117676
1501136651.196031,706,0.7554899454116821
1501136651.418724,707,0.7540543675422668
1501136651.648218,708,0.7537458539009094
1501136651.867574,709,0.7536760568618774
1501136652.118219,710,0.7519792914390564
1501136652.341406,711,0.7533878087997437
1501136652.561393,712,0.7517601847648621
1501136652.797881,713,0.7520514726638794
1501136653.014573,714,0.7498962879180908
1501136653.277515,715,0.7503897547721863
1501136653.513717,716,0.7500242590904236
1501136653.742922,717,0.7497843503952026
1501136653.970794,718,0.7491308450698853
1501136654.202479,719,0.748138427734375
1501136654.437442,720,0.7488848567008972
1501136654.666628,721,0.74716717004776
1501136654.899664,722,0.7478142976760864
1501136655.124827,723,0.749119758605957
1501136655.366313,724,0.7461938858032227
1501136655.597339,725,0.7475529909133911
1501136655.832902,726,0.7458983063697815
1501136656.058916,727,0.7462897300720215
1501136656.295403,728,0.7449005246162415
1501136656.517037,729,0.7450684309005737
1501136656.754165,730,0.7449284791946411
1501136656.982547,731,0.7458500266075134
1501136657.201321,732,0.743309736251831
