Wall time,Step,Value
1501136527.611961,129,0.3486666679382324
1501136527.811831,130,0.3479999899864197
1501136528.008456,131,0.3490000069141388
1501136528.212392,132,0.3466666638851166
1501136528.412859,133,0.3473333418369293
1501136528.61046,134,0.34566667675971985
1501136528.803125,135,0.3513333201408386
1501136529.0114,136,0.3473333418369293
1501136529.219293,137,0.3479999899864197
1501136529.41727,138,0.34833332896232605
1501136529.620538,139,0.34700000286102295
1501136529.817064,140,0.3499999940395355
1501136530.015704,141,0.3499999940395355
1501136530.21189,142,0.3503333330154419
1501136530.410821,143,0.34700000286102295
1501136530.616728,144,0.3473333418369293
1501136530.840179,145,0.34933334589004517
1501136531.053802,146,0.34700000286102295
1501136531.257001,147,0.34833332896232605
1501136531.462405,148,0.3463333249092102
1501136531.658034,149,0.3513333201408386
1501136531.852589,150,0.34933334589004517
1501136532.062313,151,0.3473333418369293
1501136532.268276,152,0.3490000069141388
1501136532.474311,153,0.3449999988079071
1501136532.666675,154,0.3476666808128357
1501136532.859248,155,0.34833332896232605
1501136533.067376,156,0.34933334589004517
1501136533.266573,157,0.3479999899864197
1501136533.470807,158,0.3473333418369293
1501136533.666047,159,0.3476666808128357
1501136533.864469,160,0.3486666679382324
1501136534.070755,161,0.3476666808128357
1501136534.278051,162,0.35100001096725464
1501136534.482865,163,0.35100001096725464
1501136534.674651,164,0.3476666808128357
1501136534.873847,165,0.35233333706855774
1501136535.075233,166,0.3490000069141388
1501136535.280898,167,0.3513333201408386
1501136535.483775,168,0.3490000069141388
1501136535.680014,169,0.351666659116745
1501136535.877433,170,0.34800001978874207
1501136536.085501,171,0.3490000069141388
1501136536.287657,172,0.351333349943161
1501136536.48721,173,0.3499999940395355
1501136536.678558,174,0.3499999940395355
1501136536.877192,175,0.34933334589004517
1501136537.08362,176,0.3499999940395355
1501136537.285259,177,0.3499999940395355
1501136537.490944,178,0.35100001096725464
1501136537.686094,179,0.34966665506362915
1501136537.881307,180,0.35066667199134827
1501136538.086847,181,0.35100001096725464
1501136538.294073,182,0.3486666679382324
1501136538.497115,183,0.3499999940395355
1501136538.691073,184,0.34933334589004517
1501136538.888558,185,0.34966665506362915
1501136539.091407,186,0.3513333201408386
1501136539.30029,187,0.34933334589004517
1501136539.512295,188,0.3503333330154419
1501136539.707109,189,0.3499999940395355
1501136539.906775,190,0.3503333330154419
1501136540.110585,191,0.3499999940395355
1501136540.312193,192,0.3499999940395355
1501136540.523264,193,0.34833332896232605
1501136540.720404,194,0.3476666808128357
1501136540.91432,195,0.3486666679382324
1501136541.156114,196,0.34966665506362915
1501136541.372103,197,0.3486666679382324
1501136541.571478,198,0.3479999899864197
1501136541.769672,199,0.34833332896232605
1501136541.975193,200,0.3479999899864197
1501136542.179289,201,0.3463333249092102
1501136542.384343,202,0.34700000286102295
1501136542.587828,203,0.3463333249092102
1501136542.779047,204,0.3466666638851166
1501136542.981059,205,0.34933334589004517
1501136543.181894,206,0.34466665983200073
1501136543.386545,207,0.3449999988079071
1501136543.590575,208,0.34566667675971985
1501136543.78592,209,0.343666672706604
1501136543.987913,210,0.3449999988079071
1501136544.190138,211,0.343666672706604
1501136544.393456,212,0.34466665983200073
1501136544.596319,213,0.3440000116825104
1501136544.794911,214,0.343666672706604
1501136545.0007,215,0.3413333296775818
1501136545.208526,216,0.34466665983200073
1501136545.407297,217,0.34466665983200073
1501136545.624735,218,0.34333333373069763
1501136545.817468,219,0.34200000762939453
1501136546.022688,220,0.33899998664855957
1501136546.224255,221,0.34299999475479126
1501136546.422853,222,0.3400000035762787
1501136546.625941,223,0.33766666054725647
1501136546.821329,224,0.33766666054725647
1501136547.031573,225,0.33899998664855957
1501136547.233917,226,0.33933332562446594
1501136547.43247,227,0.3383333384990692
1501136547.633202,228,0.335999995470047
1501136547.827275,229,0.33899998664855957
1501136548.039802,230,0.3346666693687439
1501136548.242612,231,0.33399999141693115
1501136548.443293,232,0.3333333432674408
1501136548.646857,233,0.3346666693687439
1501136548.841157,234,0.33500000834465027
1501136549.048006,235,0.3343333303928375
1501136549.257242,236,0.33399999141693115
1501136549.457144,237,0.3330000042915344
1501136549.658147,238,0.33500000834465027
1501136549.856887,239,0.3333333432674408
1501136550.06093,240,0.3323333263397217
1501136550.269062,241,0.33266666531562805
1501136550.475821,242,0.32899999618530273
1501136550.673396,243,0.33133333921432495
1501136550.873096,244,0.33033332228660583
1501136551.083128,245,0.3323333263397217
1501136551.285076,246,0.32633334398269653
1501136551.489804,247,0.3323333263397217
1501136551.689244,248,0.33133333921432495
1501136551.887369,249,0.32899999618530273
1501136552.087869,250,0.33033332228660583
1501136552.288532,251,0.3310000002384186
1501136552.495795,252,0.328000009059906
1501136552.698899,253,0.33133333921432495
1501136552.897093,254,0.32866665720939636
1501136553.096462,255,0.32833331823349
1501136553.300033,256,0.3306666612625122
1501136553.500025,257,0.3293333351612091
1501136553.700573,258,0.33266666531562805
1501136553.900257,259,0.32833331823349
1501136554.106775,260,0.3310000002384186
1501136554.312406,261,0.3269999921321869
1501136554.519642,262,0.32733333110809326
1501136554.713975,263,0.32833331823349
1501136554.915683,264,0.3293333351612091
1501136555.115748,265,0.32833331823349
1501136555.316172,266,0.3266666829586029
1501136555.525011,267,0.3269999921321869
1501136555.719258,268,0.32866665720939636
1501136555.920099,269,0.33000001311302185
1501136556.128003,270,0.32733333110809326
1501136556.328565,271,0.3256666660308838
1501136556.534446,272,0.328000009059906
1501136556.730656,273,0.3269999921321869
1501136556.927634,274,0.32499998807907104
1501136557.131268,275,0.3266666531562805
1501136557.334693,276,0.32766667008399963
1501136557.540596,277,0.32466667890548706
1501136557.735748,278,0.3269999921321869
1501136557.932404,279,0.3269999921321869
1501136558.148576,280,0.3253333270549774
1501136558.348246,281,0.3266666531562805
1501136558.555656,282,0.3256666660308838
1501136558.75144,283,0.3256666660308838
1501136558.948765,284,0.3233333230018616
1501136559.156533,285,0.3266666531562805
1501136559.362488,286,0.3253333270549774
1501136559.573397,287,0.3266666531562805
1501136559.767565,288,0.3230000138282776
1501136559.965266,289,0.3243333399295807
1501136560.166954,290,0.3216666579246521
1501136560.364969,291,0.32366666197776794
1501136560.56717,292,0.32366666197776794
1501136560.764316,293,0.3233333230018616
1501136560.962692,294,0.3246666491031647
1501136561.166902,295,0.3230000138282776
1501136561.367563,296,0.3230000138282776
1501136561.571329,297,0.3233333230018616
1501136561.766669,298,0.3230000138282776
1501136561.965479,299,0.3233333230018616
1501136562.167942,300,0.3233333230018616
1501136562.372542,301,0.3253333270549774
1501136562.578491,302,0.3243333399295807
1501136562.781127,303,0.32499998807907104
1501136562.976828,304,0.3256666660308838
1501136563.181082,305,0.32233333587646484
1501136563.385516,306,0.3243333399295807
1501136563.589406,307,0.32466667890548706
1501136563.786132,308,0.32466667890548706
1501136563.983917,309,0.32466667890548706
1501136564.188181,310,0.3240000009536743
1501136564.39,311,0.32633334398269653
1501136564.590213,312,0.3266666531562805
1501136564.783564,313,0.3266666531562805
1501136564.989082,314,0.3253333270549774
1501136565.192015,315,0.3233333230018616
1501136565.3926,316,0.3243333399295807
1501136565.597615,317,0.3240000009536743
1501136565.789391,318,0.3256666660308838
1501136565.998726,319,0.3233333230018616
1501136566.203686,320,0.32600000500679016
1501136566.401385,321,0.3253333270549774
1501136566.60984,322,0.3256666660308838
1501136566.803241,323,0.3266666531562805
1501136567.010445,324,0.3266666531562805
1501136567.214825,325,0.32633334398269653
1501136567.409992,326,0.3266666531562805
1501136567.608687,327,0.32833331823349
1501136567.805138,328,0.32733333110809326
1501136568.007331,329,0.32866665720939636
1501136568.21399,330,0.3256666660308838
1501136568.412283,331,0.32766667008399963
1501136568.617977,332,0.328000009059906
1501136568.811713,333,0.328000009059906
1501136569.017199,334,0.3296666741371155
1501136569.22421,335,0.328000009059906
1501136569.421546,336,0.3296666741371155
1501136569.621917,337,0.32899999618530273
1501136569.816202,338,0.32733333110809326
1501136570.022007,339,0.3266666531562805
1501136570.22824,340,0.32999998331069946
1501136570.427278,341,0.3336666524410248
1501136570.632326,342,0.33366668224334717
1501136570.826841,343,0.3356666564941406
1501136571.026294,344,0.3440000116825104
1501136571.227103,345,0.34433332085609436
1501136571.42558,346,0.3540000021457672
1501136571.627988,347,0.3540000021457672
1501136571.825395,348,0.35866665840148926
1501136572.031574,349,0.3630000054836273
1501136572.243448,350,0.36933332681655884
1501136572.442434,351,0.36933332681655884
1501136572.646865,352,0.3686666488647461
1501136572.839084,353,0.3659999966621399
1501136573.041351,354,0.3709999918937683
1501136573.242742,355,0.36800000071525574
1501136573.438296,356,0.3643333315849304
1501136573.640338,357,0.3656666576862335
1501136573.836921,358,0.36800000071525574
1501136574.033651,359,0.3643333315849304
1501136574.241437,360,0.3630000054836273
1501136574.444017,361,0.3623333275318146
1501136574.645376,362,0.3616666793823242
1501136574.839404,363,0.367333322763443
1501136575.047885,364,0.3686666786670685
1501136575.253894,365,0.3683333396911621
1501136575.449762,366,0.36800000071525574
1501136575.653944,367,0.36933332681655884
1501136575.844398,368,0.36900001764297485
1501136576.076613,369,0.3696666657924652
1501136576.294995,370,0.3696666657924652
1501136576.494334,371,0.36899998784065247
1501136576.695424,372,0.3736666738986969
1501136576.893797,373,0.37466666102409363
1501136577.096953,374,0.3709999918937683
1501136577.302717,375,0.3696666657924652
1501136577.502415,376,0.36633333563804626
1501136577.704667,377,0.36666667461395264
1501136577.899236,378,0.3623333275318146
1501136578.098832,379,0.35866665840148926
1501136578.300191,380,0.35766667127609253
1501136578.49666,381,0.3553333282470703
1501136578.696623,382,0.3513333201408386
1501136578.89004,383,0.3486666679382324
1501136579.098499,384,0.3476666808128357
1501136579.302575,385,0.34700000286102295
1501136579.50069,386,0.34166666865348816
1501136579.702498,387,0.34166666865348816
1501136579.897896,388,0.33933332562446594
1501136580.102453,389,0.34033334255218506
1501136580.305844,390,0.3383333384990692
1501136580.504116,391,0.33633333444595337
1501136580.704757,392,0.33633333444595337
1501136580.900296,393,0.3386666774749756
1501136581.108416,394,0.33799999952316284
1501136581.310746,395,0.3383333384990692
1501136581.513643,396,0.3370000123977661
1501136581.711664,397,0.33766666054725647
1501136581.908058,398,0.33633333444595337
1501136582.109069,399,0.33799999952316284
1501136582.32032,400,0.33766666054725647
1501136582.521692,401,0.3386666774749756
1501136582.719825,402,0.33633333444595337
1501136582.917675,403,0.33900001645088196
1501136583.117088,404,0.33533331751823425
1501136583.317644,405,0.33899998664855957
1501136583.518138,406,0.3396666646003723
1501136583.718189,407,0.3400000035762787
1501136583.914072,408,0.34166666865348816
1501136584.121679,409,0.3423333466053009
1501136584.333321,410,0.33933332562446594
1501136584.539321,411,0.34299999475479126
1501136584.732558,412,0.3413333296775818
1501136584.929431,413,0.3423333466053009
1501136585.137079,414,0.3463333249092102
1501136585.337212,415,0.3479999899864197
1501136585.540552,416,0.3473333418369293
1501136585.74071,417,0.3479999899864197
1501136585.935851,418,0.3479999899864197
1501136586.140336,419,0.3479999899864197
1501136586.347052,420,0.3513333201408386
1501136586.554017,421,0.35233333706855774
1501136586.748172,422,0.3513333201408386
1501136586.945362,423,0.3580000102519989
1501136587.146315,424,0.3566666543483734
1501136587.349935,425,0.35866665840148926
1501136587.553324,426,0.36033332347869873
1501136587.749461,427,0.3616666793823242
1501136587.947622,428,0.3633333444595337
1501136588.150948,429,0.3669999837875366
1501136588.350045,430,0.3696666657924652
1501136588.555046,431,0.375
1501136588.756379,432,0.37599998712539673
1501136588.949161,433,0.3816666603088379
1501136589.150226,434,0.38333332538604736
1501136589.363591,435,0.38866665959358215
1501136589.560097,436,0.40066665410995483
1501136589.758941,437,0.4073333442211151
1501136589.9583,438,0.41066667437553406
1501136590.170505,439,0.4166666567325592
1501136590.374402,440,0.42000001668930054
1501136590.579923,441,0.42366665601730347
1501136590.77668,442,0.42133334279060364
1501136590.973184,443,0.42166668176651
1501136591.184392,444,0.4230000078678131
1501136591.376076,445,0.4243333339691162
1501136591.584354,446,0.42399999499320984
1501136591.785537,447,0.4256666600704193
1501136591.99475,448,0.42800000309944153
1501136592.24824,449,0.4429999887943268
1501136592.453543,450,0.4636666774749756
1501136592.657781,451,0.4726666510105133
1501136592.862464,452,0.48266667127609253
1501136593.075175,453,0.4936666786670685
1501136593.298123,454,0.49666666984558105
1501136593.501571,455,0.5036666393280029
1501136593.798576,456,0.5066666603088379
1501136594.085729,457,0.5069999694824219
1501136594.291655,458,0.5133333206176758
1501136594.484735,459,0.5183333158493042
1501136594.760554,460,0.5226666927337646
1501136595.000403,461,0.5296666622161865
1501136595.288483,462,0.5386666655540466
1501136595.541793,463,0.5563333630561829
1501136595.755967,464,0.5719999670982361
1501136595.97047,465,0.5803333520889282
1501136596.192859,466,0.6013333201408386
1501136596.437568,467,0.609333336353302
1501136596.641692,468,0.594333291053772
1501136596.90042,469,0.5903333425521851
1501136597.182872,470,0.5786666870117188
1501136597.422286,471,0.5793333053588867
1501136597.659023,472,0.5740000009536743
1501136597.906408,473,0.5730000138282776
1501136598.156752,474,0.5716666579246521
1501136598.421378,475,0.5703333020210266
1501136598.662337,476,0.5716666579246521
1501136598.871511,477,0.5683333277702332
1501136599.127289,478,0.5663333535194397
1501136599.374407,479,0.5640000104904175
1501136599.617162,480,0.5643333196640015
1501136599.868274,481,0.5676666498184204
1501136600.147273,482,0.5673333406448364
1501136600.400333,483,0.5666666626930237
1501136600.634418,484,0.5693333148956299
1501136600.956784,485,0.5666666626930237
1501136601.368153,486,0.5636667013168335
1501136601.625955,487,0.5616666674613953
1501136601.821225,488,0.5586666464805603
1501136602.019263,489,0.562333345413208
1501136602.229282,490,0.5649999976158142
1501136602.607068,491,0.5646666288375854
1501136602.861261,492,0.5649999976158142
1501136603.148242,493,0.5636666417121887
1501136603.415617,494,0.5603333115577698
1501136603.624899,495,0.5613333582878113
1501136603.819864,496,0.5633333325386047
1501136604.014228,497,0.5606666803359985
1501136604.227664,498,0.5643333196640015
1501136604.423079,499,0.5636666417121887
1501136604.633649,500,0.5643333196640015
1501136604.828226,501,0.5640000104904175
1501136605.023757,502,0.5619999766349792
1501136605.314681,503,0.5653333067893982
1501136605.517034,504,0.5686666369438171
1501136605.719683,505,0.5706666707992554
1501136605.916429,506,0.5693333148956299
1501136606.117884,507,0.5703333616256714
1501136606.321337,508,0.5699999928474426
1501136606.517025,509,0.5759999752044678
1501136606.724729,510,0.57833331823349
1501136606.918592,511,0.575333297252655
1501136607.125332,512,0.581000030040741
1501136607.329569,513,0.5833333134651184
1501136607.528475,514,0.5839999914169312
1501136607.735567,515,0.5876666307449341
1501136607.929218,516,0.5866667032241821
1501136608.136002,517,0.590666651725769
1501136608.334556,518,0.593666672706604
1501136608.598484,519,0.5926666855812073
1501136608.898061,520,0.6050000190734863
1501136609.098958,521,0.6016666889190674
1501136609.305136,522,0.6039999723434448
1501136609.508504,523,0.6043333411216736
1501136609.724943,524,0.6073333621025085
1501136609.979863,525,0.6156666874885559
1501136610.23001,526,0.6136666536331177
1501136610.458527,527,0.6209999918937683
1501136610.668926,528,0.6230000257492065
1501136610.864729,529,0.621666669845581
1501136611.077282,530,0.6236666440963745
1501136611.281255,531,0.624666690826416
1501136611.544587,532,0.6256666779518127
1501136611.819043,533,0.6343333125114441
1501136612.019799,534,0.6343333125114441
1501136612.242755,535,0.6323333382606506
1501136612.440452,536,0.6359999775886536
1501136612.646147,537,0.640333354473114
1501136612.850169,538,0.6396666765213013
1501136613.043201,539,0.6393333077430725
1501136613.276138,540,0.6413333415985107
1501136613.501377,541,0.6413333415985107
1501136613.703027,542,0.6470000147819519
1501136613.903673,543,0.6486666798591614
1501136614.22377,544,0.6476666927337646
1501136614.422579,545,0.6496666669845581
1501136614.630509,546,0.6526666879653931
1501136614.826564,547,0.6553333401679993
1501136615.02542,548,0.6486666798591614
1501136615.238607,549,0.6526666879653931
1501136615.436239,550,0.6553333401679993
1501136615.649291,551,0.6573333144187927
1501136615.853113,552,0.6543333530426025
1501136616.050405,553,0.6556666493415833
1501136616.269302,554,0.6573333144187927
1501136616.474165,555,0.6570000052452087
1501136616.67993,556,0.6566666960716248
1501136616.876385,557,0.6586666703224182
1501136617.131809,558,0.6643333435058594
1501136617.343577,559,0.6573333144187927
1501136617.549862,560,0.659333348274231
1501136617.753265,561,0.6636666655540466
1501136617.958599,562,0.6616666316986084
1501136618.16944,563,0.6653333306312561
1501136618.399396,564,0.6606667041778564
1501136618.641695,565,0.6596666574478149
1501136618.862924,566,0.6629999876022339
1501136619.084942,567,0.6616666913032532
1501136619.333002,568,0.6650000214576721
1501136619.576812,569,0.6639999747276306
1501136619.804524,570,0.6640000343322754
1501136620.025124,571,0.6653333306312561
1501136620.266127,572,0.6629999876022339
1501136620.496753,573,0.6660000085830688
1501136620.733397,574,0.6693333387374878
1501136620.974485,575,0.6629999876022339
1501136621.220676,576,0.6690000295639038
1501136621.448884,577,0.6703333258628845
1501136621.676033,578,0.6646666526794434
1501136621.893502,579,0.6676666736602783
1501136622.128821,580,0.6683333516120911
1501136622.36319,581,0.668666660785675
1501136622.603841,582,0.6660000085830688
1501136622.831296,583,0.6690000295639038
1501136623.04262,584,0.6669999957084656
1501136623.27569,585,0.6669999957084656
1501136623.507084,586,0.6693333387374878
1501136623.736872,587,0.6669999957084656
1501136623.961654,588,0.6663333177566528
1501136624.203796,589,0.6650000214576721
1501136624.418574,590,0.6693333387374878
1501136624.658797,591,0.6656666398048401
1501136624.901588,592,0.6679999828338623
1501136625.151889,593,0.668666660785675
1501136625.395919,594,0.6673333644866943
1501136625.627138,595,0.6713333129882812
1501136625.847878,596,0.6696666479110718
1501136626.07362,597,0.6690000295639038
1501136626.30481,598,0.6639999747276306
1501136626.522586,599,0.6636666655540466
1501136626.751756,600,0.6683333516120911
1501136626.982707,601,0.6673333644866943
1501136627.221859,602,0.6660000085830688
1501136627.449662,603,0.6736666560173035
1501136627.680104,604,0.6706666946411133
1501136627.905255,605,0.6696666479110718
1501136628.140828,606,0.6713333129882812
1501136628.375291,607,0.6653333306312561
1501136628.606766,608,0.6669999957084656
1501136628.835981,609,0.6696666479110718
1501136629.073609,610,0.6713333129882812
1501136629.312542,611,0.6700000166893005
1501136629.537658,612,0.668666660785675
1501136629.783344,613,0.6696666479110718
1501136630.020393,614,0.6656666398048401
1501136630.25448,615,0.6733333468437195
1501136630.48599,616,0.6663333177566528
1501136630.721121,617,0.6703333258628845
1501136630.935241,618,0.6706666946411133
1501136631.173969,619,0.6679999828338623
1501136631.403356,620,0.6679999828338623
1501136631.621907,621,0.6710000038146973
1501136631.848652,622,0.6673333644866943
1501136632.084493,623,0.6679999828338623
1501136632.315134,624,0.67166668176651
1501136632.546702,625,0.6673333048820496
1501136632.788678,626,0.6660000085830688
1501136633.013605,627,0.6653333306312561
1501136633.264577,628,0.6690000295639038
1501136633.492567,629,0.67166668176651
1501136633.712065,630,0.6723333597183228
1501136633.942571,631,0.671999990940094
1501136634.167909,632,0.67166668176651
1501136634.386565,633,0.6683333516120911
1501136634.633042,634,0.6726666688919067
1501136634.853036,635,0.6740000247955322
1501136635.083154,636,0.6710000038146973
1501136635.306899,637,0.6723333597183228
1501136635.521671,638,0.6706666946411133
1501136635.765704,639,0.6729999780654907
1501136635.98684,640,0.671999990940094
1501136636.23085,641,0.6713333129882812
1501136636.45638,642,0.6700000166893005
1501136636.687634,643,0.6706666946411133
1501136636.910022,644,0.6746666431427002
1501136637.14594,645,0.668666660785675
1501136637.376114,646,0.6756666898727417
1501136637.601275,647,0.6710000038146973
1501136637.836157,648,0.6729999780654907
1501136638.054926,649,0.6703333258628845
1501136638.290834,650,0.675000011920929
1501136638.519892,651,0.6746666431427002
1501136638.746537,652,0.6729999780654907
1501136638.957352,653,0.671999990940094
1501136639.188973,654,0.6696666479110718
1501136639.418571,655,0.6740000247955322
1501136639.630827,656,0.6759999990463257
1501136639.872561,657,0.6733333468437195
1501136640.108411,658,0.6733333468437195
1501136640.332536,659,0.6710000038146973
1501136640.570352,660,0.6753333210945129
1501136640.803451,661,0.6733333468437195
1501136641.032424,662,0.6726666688919067
1501136641.258992,663,0.6753333210945129
1501136641.477692,664,0.6746666431427002
1501136641.719304,665,0.6746666431427002
1501136641.943677,666,0.6776666641235352
1501136642.168644,667,0.6773333549499512
1501136642.398759,668,0.6766666769981384
1501136642.621477,669,0.6736666560173035
1501136642.851264,670,0.6706666946411133
1501136643.067018,671,0.6756666898727417
1501136643.297885,672,0.6756666898727417
1501136643.539625,673,0.6729999780654907
1501136643.775706,674,0.6723333597183228
1501136644.003691,675,0.6756666898727417
1501136644.25235,676,0.6773333549499512
1501136644.487862,677,0.6743333339691162
1501136644.722817,678,0.6773333549499512
1501136644.949429,679,0.6756666898727417
1501136645.18231,680,0.6759999990463257
1501136645.417377,681,0.6753333210945129
1501136645.65448,682,0.6753333210945129
1501136645.881376,683,0.6776666641235352
1501136646.119128,684,0.6703333258628845
1501136646.343185,685,0.6769999861717224
1501136646.566172,686,0.6773333549499512
1501136646.793006,687,0.6756666898727417
1501136647.019861,688,0.6773333549499512
1501136647.248847,689,0.6713333129882812
1501136647.474869,690,0.6753333210945129
1501136647.698894,691,0.6740000247955322
1501136647.918718,692,0.6779999732971191
1501136648.148634,693,0.6779999732971191
1501136648.381311,694,0.6766666769981384
1501136648.615893,695,0.6766666769981384
1501136648.841585,696,0.6763333082199097
1501136649.087133,697,0.6783333420753479
1501136649.327003,698,0.6779999732971191
1501136649.548195,699,0.6786666512489319
1501136649.787141,700,0.6793333292007446
1501136650.016536,701,0.6790000200271606
1501136650.264232,702,0.6813333034515381
1501136650.496133,703,0.6773333549499512
1501136650.740202,704,0.6793333292007446
1501136650.965961,705,0.6776666641235352
1501136651.196,706,0.6776666641235352
1501136651.418692,707,0.6793333292007446
1501136651.648184,708,0.6779999732971191
1501136651.867539,709,0.6773333549499512
1501136652.118187,710,0.6806666851043701
1501136652.341374,711,0.6816666722297668
1501136652.561359,712,0.6790000200271606
1501136652.797848,713,0.6769999861717224
1501136653.014539,714,0.6793333292007446
1501136653.277483,715,0.6796666383743286
1501136653.513684,716,0.6806666851043701
1501136653.742891,717,0.6803333163261414
1501136653.970761,718,0.6816666722297668
1501136654.202447,719,0.6796666979789734
1501136654.43741,720,0.6806666851043701
1501136654.666594,721,0.6790000200271606
1501136654.899631,722,0.6819999814033508
1501136655.124794,723,0.6796666979789734
1501136655.366279,724,0.6803333163261414
1501136655.597306,725,0.6800000071525574
1501136655.832867,726,0.6813333034515381
1501136656.058879,727,0.6800000071525574
1501136656.295371,728,0.6809999942779541
1501136656.517005,729,0.6813333034515381
1501136656.754132,730,0.6773333549499512
1501136656.982514,731,0.6786666512489319
1501136657.201288,732,0.6826666593551636
1501136657.444227,733,0.6796666383743286
1501136657.660636,734,0.6850000023841858
1501136657.883619,735,0.6856666803359985
1501136658.101473,736,0.6833333373069763
1501136658.34104,737,0.6826666593551636
