Wall time,Step,Value
1501211771.558881,116,1.0984610319137573
1501211775.135506,117,1.0984522104263306
1501211778.725478,118,1.0984433889389038
1501211782.317358,119,1.0984317064285278
1501211785.905095,120,1.098421335220337
1501211789.490851,121,1.0984076261520386
1501211793.069688,122,1.0983946323394775
1501211796.651508,123,1.098379373550415
1501211800.24646,124,1.0983632802963257
1501211803.832125,125,1.0983449220657349
1501211807.408006,126,1.0983264446258545
1501211810.996222,127,1.0983054637908936
1501211814.571268,128,1.0982820987701416
1501211818.146554,129,1.0982553958892822
1501211821.725268,130,1.098228931427002
1501211825.307159,131,1.0981967449188232
1501211828.882394,132,1.098160982131958
1501211832.46958,133,1.0981239080429077
1501211836.055304,134,1.0980796813964844
1501211839.633012,135,1.098029375076294
1501211843.212632,136,1.0979732275009155
1501211846.791903,137,1.0979119539260864
1501211850.377769,138,1.0978398323059082
1501211853.967942,139,1.0977548360824585
1501211857.553962,140,1.0976608991622925
1501211861.142609,141,1.097550630569458
1501211864.723766,142,1.0974200963974
1501211868.312401,143,1.0972627401351929
1501211871.893773,144,1.09707772731781
1501211875.474411,145,1.0968554019927979
1501211879.053767,146,1.0965831279754639
1501211882.629695,147,1.096240758895874
1501211886.215339,148,1.0958094596862793
1501211889.794678,149,1.09525728225708
1501211893.375023,150,1.0945265293121338
1501211896.960873,151,1.0935413837432861
1501211900.543021,152,1.0921847820281982
1501211904.125042,153,1.0902546644210815
1501211907.720665,154,1.0874749422073364
1501211911.301458,155,1.0835543870925903
1501211914.88141,156,1.078514575958252
1501211918.475224,157,1.0729148387908936
1501211922.076347,158,1.0673458576202393
1501211925.663338,159,1.0616724491119385
1501211929.252482,160,1.055266261100769
1501211932.839604,161,1.0473874807357788
1501211936.419523,162,1.0366706848144531
1501211940.009355,163,1.0201693773269653
1501211943.59326,164,0.9916984438896179
1501211947.216774,165,0.9454988837242126
1501211950.802871,166,0.8970661759376526
1501211954.416597,167,0.8674588799476624
1501211957.996043,168,0.8525938391685486
1501211961.583655,169,0.8440885543823242
1501211965.156743,170,0.8379637002944946
1501211968.742288,171,0.8324431777000427
1501211972.321327,172,0.828052282333374
1501211975.910832,173,0.8243550062179565
1501211979.500351,174,0.8212346434593201
1501211983.085234,175,0.8181566596031189
1501211986.677284,176,0.8153879046440125
1501211990.27242,177,0.8125308156013489
1501211993.862066,178,0.8090791702270508
1501211997.447267,179,0.80612713098526
1501212001.038094,180,0.8029133677482605
1501212004.627549,181,0.79942387342453
1501212008.209938,182,0.7958968281745911
1501212011.800633,183,0.7920829057693481
1501212015.386403,184,0.7880461812019348
1501212018.966146,185,0.7843630313873291
1501212022.548399,186,0.7803736329078674
1501212026.130058,187,0.7763584852218628
1501212029.708332,188,0.7717384696006775
1501212033.285753,189,0.7676500678062439
1501212036.860286,190,0.7638882994651794
1501212040.459453,191,0.759054958820343
1501212044.04738,192,0.7546177506446838
1501212047.645585,193,0.749884307384491
1501212051.236624,194,0.7453703880310059
1501212054.82268,195,0.7403689622879028
1501212058.401852,196,0.7351894378662109
1501212061.984672,197,0.7305645942687988
1501212065.559216,198,0.724661111831665
1501212069.139735,199,0.718870997428894
1501212072.723867,200,0.7125518321990967
1501212076.302444,201,0.705845832824707
1501212079.884759,202,0.6988911628723145
1501212083.468689,203,0.6912280321121216
1501212087.059566,204,0.682075023651123
1501212090.649123,205,0.6721911430358887
1501212094.230836,206,0.6605372428894043
1501212097.818943,207,0.6471886038780212
1501212101.40711,208,0.6329431533813477
1501212104.999219,209,0.6167361736297607
1501212108.578908,210,0.6004140973091125
1501212112.167024,211,0.5834375619888306
1501212115.756375,212,0.5675861835479736
1501212119.345222,213,0.5514642000198364
1501212122.929819,214,0.5356552600860596
1501212126.520878,215,0.5213872790336609
1501212130.108931,216,0.5065608620643616
1501212133.695155,217,0.4909341633319855
1501212137.275703,218,0.47220292687416077
1501212140.856269,219,0.4479089081287384
1501212144.435165,220,0.4214872717857361
1501212148.01858,221,0.39463385939598083
1501212151.599333,222,0.37664303183555603
1501212155.185866,223,0.36190861463546753
1501212158.783769,224,0.3493518531322479
1501212162.370392,225,0.3373551368713379
1501212165.954977,226,0.3260715901851654
1501212169.547598,227,0.31397679448127747
1501212173.121586,228,0.3048144578933716
1501212176.708262,229,0.2946547865867615
1501212180.288627,230,0.28474244475364685
1501212183.874905,231,0.2754407525062561
1501212187.458847,232,0.267269104719162
1501212191.043777,233,0.2598544955253601
1501212194.63353,234,0.25176408886909485
1501212198.222687,235,0.24476909637451172
1501212201.804827,236,0.23826618492603302
1501212205.39194,237,0.23183034360408783
1501212208.97851,238,0.22583234310150146
1501212212.564846,239,0.21895450353622437
1501212216.149886,240,0.21521040797233582
1501212219.728583,241,0.20845146477222443
1501212223.318047,242,0.20475511252880096
1501212226.910406,243,0.1985127329826355
1501212230.503284,244,0.19456623494625092
1501212234.090298,245,0.19014719128608704
1501212237.684444,246,0.1844552457332611
1501212241.268559,247,0.18054339289665222
1501212244.849318,248,0.17702476680278778
1501212248.436244,249,0.17384187877178192
1501212252.013834,250,0.16971775889396667
1501212255.596358,251,0.16488149762153625
1501212259.179851,252,0.1624588519334793
1501212262.770506,253,0.15884435176849365
1501212266.363087,254,0.15572884678840637
1501212269.951696,255,0.15289992094039917
1501212273.539048,256,0.1495530903339386
1501212277.123741,257,0.14721249043941498
1501212280.724782,258,0.14286960661411285
1501212284.317189,259,0.14182986319065094
1501212287.901934,260,0.13802191615104675
1501212291.495616,261,0.1363055408000946
1501212295.081927,262,0.13342343270778656
1501212298.669791,263,0.13118602335453033
1501212302.243699,264,0.1285286694765091
1501212305.822208,265,0.12551584839820862
1501212309.402176,266,0.12386978417634964
1501212312.985271,267,0.1203983873128891
1501212316.571463,268,0.12117351591587067
1501212320.150975,269,0.11731010675430298
1501212323.731307,270,0.115513376891613
1501212327.318374,271,0.11269892752170563
1501212330.91244,272,0.11060728877782822
1501212334.503778,273,0.11120030283927917
1501212338.091169,274,0.10696621239185333
1501212341.685231,275,0.10612913966178894
1501212345.268085,276,0.10431661456823349
1501212348.862479,277,0.10193188488483429
1501212352.4616,278,0.10074828565120697
1501212356.047835,279,0.09972888976335526
1501212359.648137,280,0.09597422182559967
1501212363.244495,281,0.0971299335360527
1501212366.836697,282,0.09289386868476868
1501212370.435247,283,0.09310851991176605
1501212374.02238,284,0.0908389762043953
1501212377.615901,285,0.0904638022184372
1501212381.198222,286,0.09032659977674484
1501212384.781389,287,0.08756492286920547
1501212388.358366,288,0.08727714419364929
1501212391.938148,289,0.08555019646883011
1501212395.514891,290,0.08342470228672028
1501212399.106725,291,0.0837201476097107
1501212402.691004,292,0.08097241818904877
1501212406.279136,293,0.07979585230350494
1501212409.871712,294,0.07992163300514221
1501212413.448206,295,0.07859010249376297
1501212417.046015,296,0.07829584181308746
1501212420.632444,297,0.07611144334077835
1501212424.2191,298,0.07543537765741348
1501212427.797559,299,0.07551991194486618
1501212431.38341,300,0.074288010597229
1501212434.968663,301,0.0740213617682457
1501212438.545557,302,0.07125372439622879
1501212442.126757,303,0.07003425806760788
1501212445.708729,304,0.07010884582996368
1501212449.302154,305,0.06929375231266022
1501212452.892841,306,0.06976128369569778
1501212456.495482,307,0.06712091714143753
1501212460.079832,308,0.0684199407696724
1501212463.668498,309,0.06737520545721054
1501212467.241956,310,0.06445945054292679
1501212470.843248,311,0.0647386685013771
1501212474.436702,312,0.06569337844848633
1501212478.02309,313,0.06289437413215637
1501212481.617969,314,0.06350281834602356
1501212485.202888,315,0.06301000714302063
1501212488.791345,316,0.0623185932636261
1501212492.37713,317,0.06255578249692917
1501212495.957911,318,0.06185082346200943
1501212499.541567,319,0.059255387634038925
1501212503.133079,320,0.05915083736181259
1501212506.714528,321,0.05872926488518715
1501212510.294859,322,0.060285598039627075
1501212513.891311,323,0.05724983289837837
1501212517.487586,324,0.06052694842219353
1501212521.077358,325,0.056600421667099
1501212524.669044,326,0.05768353119492531
1501212528.264224,327,0.05774582549929619
1501212531.851578,328,0.0561649315059185
1501212535.441714,329,0.056138381361961365
1501212539.023106,330,0.055166807025671005
1501212542.611277,331,0.05507751554250717
1501212546.188886,332,0.05542321130633354
1501212549.785152,333,0.054916344583034515
1501212553.377633,334,0.053492702543735504
1501212557.071501,335,0.05349571257829666
1501212560.659593,336,0.052801020443439484
1501212564.250654,337,0.053599558770656586
1501212567.836605,338,0.05346760153770447
1501212571.431637,339,0.052492547780275345
1501212575.130313,340,0.050469473004341125
1501212578.719112,341,0.0519292913377285
1501212582.30245,342,0.05015505477786064
1501212585.894707,343,0.050305210053920746
1501212589.533166,344,0.05136341601610184
1501212593.212867,345,0.04952579364180565
1501212596.797264,346,0.049860190600156784
1501212600.804558,347,0.050949349999427795
1501212605.233356,348,0.04855147376656532
1501212609.232326,349,0.049067191779613495
1501212612.816042,350,0.05019799619913101
1501212616.417909,351,0.04778072237968445
1501212620.015591,352,0.04963616281747818
1501212623.605739,353,0.04752160981297493
1501212627.386523,354,0.04882160946726799
1501212631.225553,355,0.045760586857795715
1501212634.814705,356,0.047220584005117416
1501212638.597586,357,0.045888811349868774
1501212642.961779,358,0.04758314788341522
1501212647.289301,359,0.047235071659088135
1501212650.906162,360,0.048006728291511536
1501212654.659782,361,0.047387927770614624
1501212658.255233,362,0.04650023207068443
1501212661.838733,363,0.04569333419203758
1501212665.435875,364,0.04527954012155533
1501212669.017567,365,0.04556052386760712
1501212672.639301,366,0.04436556249856949
1501212676.228374,367,0.04394183307886124
1501212679.867614,368,0.04498830437660217
1501212683.452842,369,0.0461881123483181
1501212687.04718,370,0.04582314193248749
1501212690.754925,371,0.04274699464440346
1501212694.560197,372,0.04324958845973015
1501212698.151444,373,0.04293987527489662
1501212701.76784,374,0.04592784866690636
1501212705.406562,375,0.04337070509791374
1501212708.992286,376,0.043341804295778275
1501212712.591609,377,0.042722541838884354
1501212716.186935,378,0.04347800463438034
1501212719.892938,379,0.04288189113140106
1501212723.581477,380,0.04168057441711426
1501212727.20673,381,0.04263016954064369
1501212730.855384,382,0.04226669296622276
1501212734.493433,383,0.04090810939669609
1501212738.161427,384,0.04074690490961075
1501212741.827589,385,0.041407205164432526
1501212745.545787,386,0.04087333008646965
1501212749.215331,387,0.04173300415277481
1501212752.889113,388,0.04201321303844452
1501212756.541795,389,0.04099196940660477
1501212760.255244,390,0.040553294122219086
1501212763.935146,391,0.03994954004883766
1501212767.581547,392,0.03919569402933121
1501212771.27675,393,0.040113579481840134
1501212774.916803,394,0.040024854242801666
1501212778.604795,395,0.04062560945749283
1501212782.386884,396,0.03914898633956909
1501212785.99992,397,0.039530809968709946
1501212789.77956,398,0.03982647880911827
1501212793.366324,399,0.03939686343073845
1501212796.94219,400,0.039410192519426346
1501212800.526095,401,0.03870343416929245
1501212804.110097,402,0.039442528039216995
1501212807.705568,403,0.03858663886785507
1501212811.296838,404,0.038565848022699356
1501212814.894799,405,0.03949673846364021
1501212818.487917,406,0.039022088050842285
1501212822.150235,407,0.03773820027709007
1501212825.8582,408,0.0375746451318264
1501212829.704607,409,0.03904638811945915
1501212833.29347,410,0.03790361434221268
1501212836.913521,411,0.03751266002655029
1501212840.509483,412,0.03708899766206741
1501212844.100105,413,0.03698163479566574
1501212847.683862,414,0.03763163462281227
1501212851.277065,415,0.038540326058864594
1501212854.913353,416,0.03740822896361351
1501212858.539617,417,0.03764740005135536
1501212862.141849,418,0.036843884736299515
1501212865.736531,419,0.037105169147253036
1501212869.344323,420,0.03845867142081261
1501212873.044958,421,0.034872107207775116
1501212876.649423,422,0.038349781185388565
1501212880.256198,423,0.03776102513074875
1501212883.858962,424,0.03595679998397827
1501212887.451654,425,0.03703788295388222
1501212891.030746,426,0.03660391643643379
1501212894.650433,427,0.03559919819235802
1501212898.480088,428,0.037393949925899506
1501212902.528123,429,0.03545971214771271
1501212906.6577,430,0.03614324331283569
1501212910.799306,431,0.03574562817811966
1501212914.591428,432,0.03468819707632065
1501212918.381682,433,0.03661320358514786
1501212922.320357,434,0.0358971543610096
1501212925.96761,435,0.037818871438503265
1501212929.654437,436,0.034581784158945084
1501212933.254589,437,0.03658277168869972
1501212936.865482,438,0.035913318395614624
1501212940.666771,439,0.03547821193933487
1501212944.738592,440,0.03576761856675148
1501212948.324157,441,0.035637374967336655
1501212951.911053,442,0.03522936999797821
1501212955.511109,443,0.03499019891023636
1501212959.104154,444,0.0346825085580349
1501212962.694867,445,0.033782463520765305
1501212966.28121,446,0.03690651059150696
1501212969.881361,447,0.036071062088012695
1501212973.458218,448,0.03552420437335968
1501212977.053896,449,0.03478137031197548
1501212980.645987,450,0.03434670343995094
1501212984.23381,451,0.03505321592092514
1501212987.814771,452,0.034434929490089417
1501212991.398474,453,0.034333474934101105
1501212995.004035,454,0.03458213061094284
1501212998.615859,455,0.034103963524103165
1501213002.204289,456,0.03300713002681732
1501213005.794632,457,0.03404645994305611
1501213009.391409,458,0.033098239451646805
1501213012.970288,459,0.03364025056362152
1501213016.564194,460,0.03347565978765488
1501213020.151993,461,0.034015778452157974
1501213023.75847,462,0.03309998661279678
1501213027.352756,463,0.03239300847053528
1501213030.938651,464,0.03325650095939636
1501213034.533716,465,0.03293487802147865
1501213038.22693,466,0.03284623473882675
1501213041.865505,467,0.03355075418949127
1501213045.491345,468,0.03259380906820297
1501213049.143049,469,0.03164791315793991
1501213052.720793,470,0.033955175429582596
1501213056.3075,471,0.031954824924468994
1501213059.885345,472,0.03503717482089996
1501213063.485727,473,0.031004581600427628
1501213067.072015,474,0.0327519029378891
1501213070.661913,475,0.035525720566511154
1501213074.24115,476,0.032424021512269974
1501213077.825524,477,0.032171592116355896
1501213081.484103,478,0.03183179348707199
1501213085.116422,479,0.03317463397979736
1501213088.746452,480,0.031834252178668976
1501213092.401568,481,0.032061632722616196
1501213096.364824,482,0.03156653046607971
1501213100.421659,483,0.03234677389264107
1501213104.302852,484,0.03443906828761101
1501213108.164988,485,0.03183281049132347
1501213111.94243,486,0.029978811740875244
1501213115.741615,487,0.03211545944213867
1501213119.52333,488,0.031350959092378616
1501213123.172559,489,0.03192643076181412
1501213126.887875,490,0.03135334327816963
1501213130.554703,491,0.030166270211338997
1501213134.27404,492,0.03134108707308769
1501213137.928011,493,0.032031647861003876
1501213141.697988,494,0.03111039660871029
1501213145.362458,495,0.02892075665295124
1501213149.014392,496,0.03152814880013466
1501213152.675203,497,0.03239160403609276
1501213156.327128,498,0.03151491656899452
1501213159.980473,499,0.03020639345049858
1501213163.589506,500,0.029805989935994148
1501213167.197542,501,0.030211132019758224
1501213170.800509,502,0.032757099717855453
1501213174.51491,503,0.031554222106933594
1501213178.157462,504,0.028524287045001984
1501213181.813097,505,0.030088121071457863
1501213185.457491,506,0.029902365058660507
1501213189.105248,507,0.030275434255599976
1501213192.758219,508,0.030785009264945984
1501213196.404738,509,0.029545249417424202
1501213200.088231,510,0.029516248032450676
1501213203.74329,511,0.03017391823232174
1501213207.396107,512,0.029072672128677368
1501213211.091422,513,0.029438363388180733
1501213214.740829,514,0.029372330754995346
1501213218.394935,515,0.030762724578380585
1501213222.608492,516,0.029801158234477043
1501213226.525997,517,0.030902372673153877
1501213230.116633,518,0.029192116111516953
